id,0_x,1_x,2_x,3,4,5,6,7,8,9,10,0_y,1_y,2_y
0,0.0003746847436024946,131.17620259169797,14.302356153730132,0.02573340195573855,-13.329107284545898,3059.435736167343,0.017930271103978157,0.7778815627098083,3109.8729406171174,6450.418946820317,0.04307379455095214,outdoor,british,street
1,0.0003306231425932544,0.0,0.0,0.0,-12.342485427856445,3559.897865336571,0.017944851890206337,0.6809870004653931,3390.693027343208,7563.722072137851,0.01885891257788162,outdoor,british,street
2,0.00018604405922336627,175.94135070122584,27.2524900646042,0.05704697986577181,-15.45740795135498,2352.2336065613617,0.013412724249064922,0.7360392212867737,3207.8159172393557,5742.307931784815,0.0032229839555369126,outdoor,Euston,forecourt
3,0.00028719238258957105,309.91469938843176,142.88586595162238,0.08566978193146417,-17.621129989624023,3329.585606763442,0.01647491753101349,0.7273266315460205,4092.9463214875354,7197.556996568341,0.015091845551012461,indoor,british,greatcourt
4,0.00019623143472375252,212.98353481824637,53.89178702522645,0.06346749226006192,-16.661283493041992,2897.988062819949,0.013749441131949425,0.6766707897186279,3360.6577034879933,5913.497575222524,0.00902413288506192,outdoor,westend,trafalgar
5,0.0003587491312761124,223.06631292976394,16.486601512253717,0.06451612903225806,-13.796000480651855,3793.996894484237,0.01879873126745224,0.6599432229995728,3892.8350846177163,7537.940870715725,0.007134419102822581,outdoor,campus,library
6,0.00029361236380244705,107.12488704579997,4.316666989103333,0.007680491551459293,-12.570038795471191,3888.809441814315,0.016927827149629593,0.5748854875564575,3124.7277069892643,6756.530367943548,0.06888740879416283,indoor,campus,ground
7,0.00026533096908745165,423.03394159966655,17.96283792537456,0.007100591715976331,-13.427154541015625,2006.8174649055788,0.016220269724726677,0.7715434432029724,3112.9617785492414,4892.318266919378,0.0018340883875739645,outdoor,Euston,piazza
8,0.0003481291102103396,218.83080105875834,15.429443918983809,0.04426229508196721,-13.296564102172852,2253.4110257366483,0.018464725464582443,0.5781850218772888,2478.9938715084963,4892.873254994877,0.01647989241803279,indoor,british,greatcourt
9,0.00040698560598489264,157.46361352326483,17.007876903254996,0.0948905109489051,-13.282209396362305,5407.634542742592,0.019579537212848663,0.5314270853996277,5316.760678383956,11794.191163891423,0.04356466697080292,indoor,campus,curve
10,0.00024312752786039148,100.21315508993024,0.0,0.001430615164520744,-11.02053451538086,6769.956293657663,0.014203427359461784,0.7359561920166016,5775.261599601395,14176.795533798284,0.04459914833690987,outdoor,Euston,gardens
11,0.0002132788389018437,138.15422100948146,42.48194708178148,0.11477761836441894,-20.246400833129883,1635.4339020856069,0.014471929520368576,0.6161088943481445,1659.9214957707459,3388.5908917682927,0.012292497982424678,indoor,british,greatcourt
12,0.0002620164912972602,107.73356391067968,7.531924478321952,0.05366492146596859,-13.283174514770508,2589.037084636182,0.01612979918718338,0.8035700917243958,3509.981423882415,5951.732248036649,0.0012315680219240838,outdoor,campus,square
13,0.00033393697231773724,225.33258776105316,28.039317954137406,0.041401273885350316,-12.864397048950195,2855.6339297945833,0.018007544800639153,0.5015057325363159,2936.511821214317,5597.638444839769,0.04858476189291401,indoor,campus,ground
14,0.00029567890048161176,153.99087731000506,5.857107091868532,0.029239766081871343,-12.420413970947266,3005.006097294012,0.016253286972641945,0.6318482160568237,2882.1958656559304,6051.302297491777,0.03354720623172515,outdoor,southbank,skate
15,0.0002215989216562167,150.90558320838673,16.551191686703643,0.09153952843273232,-15.214935302734375,3450.7533160941325,0.014775047078728676,0.7697697877883911,4937.303917200932,8398.69586240898,0.004065398535020804,outdoor,british,forecourt
16,0.00023387619156956403,190.2644867167617,19.715319212809582,0.08459214501510574,-22.349224090576172,2268.2223580270747,0.015070196241140366,0.7869836688041687,3226.428769372478,5559.469705910121,0.007718826708836858,outdoor,british,forecourt
17,0.00022982319674040973,120.50368273704676,75.96549651891229,0.029185867895545316,-17.810916900634766,1379.960309344511,0.015100250951945782,0.874127209186554,2863.445495197627,3020.7015498991937,4.2002688172043014e-05,outdoor,Euston,piazza
18,0.00025618727511873374,283.80442262852995,37.75041763163733,0.056291390728476824,-13.737149238586426,3675.7981298329933,0.015779798850417137,0.6559309363365173,4407.739557361277,8772.605562525869,0.013544954211506623,outdoor,southbank,skate
19,0.00033395804901666765,0.0,0.0,0.0,-10.036760330200195,6268.730177946384,0.018048249185085297,0.6394981145858765,5542.992071912392,13391.116925139926,0.08710921304933665,outdoor,southbank,skate
20,0.0002523332570374852,92.4343835148807,1.0677963700189608,0.0026041666666666665,-8.284299850463867,4978.498434846032,0.01583060435950756,0.725116491317749,4948.426764401021,10909.735679626465,0.018741607666015625,outdoor,british,street
21,0.00034227862295580484,0.0,0.0,0.0,-9.5493745803833,3641.1584830280112,0.018189551308751106,0.676353394985199,3565.7179394011405,8071.081149193548,0.008558797763056836,indoor,westend,national
22,0.00026380648794781535,0.0,0.0,0.0,-12.479486465454102,4809.491342110408,0.01613985002040863,0.6673115491867065,4810.709266926103,10382.544405955188,0.017694601794137465,indoor,Euston,library
23,0.00044179474379310064,0.0,0.0,0.0,-12.977273941040039,6584.721108876051,0.02085569128394127,0.6530519127845764,4388.785734872058,12218.392783717105,0.1467795465225564,outdoor,campus,canal
24,0.00033977853352917586,305.48245015727224,72.6276638267518,0.035493827160493825,-18.508779525756836,2414.2065824677215,0.01822495274245739,0.633467435836792,2702.08312922316,5134.372965494792,0.00619092399691358,outdoor,Euston,gardens
