id,0_x,1_x,2_x,3_x,4_x,5,6,7,8,9,10,0_y,1_y,2_y,3_y,4_y
24,0.00019396306920066369,295.3816659284046,68.08672678192902,0.06965761511216056,-14.041653633117676,4198.350699496085,0.01369144581258297,0.6227253675460815,4873.199149981428,10178.722236570247,0.012152265348288076,outdoor,kensington,albert,S153,0821.wav
25,0.00026380648794781535,0.0,0.0,0.0,-12.479486465454102,4809.491342110408,0.01613985002040863,0.6673115491867065,4810.709266926103,10382.544405955188,0.017694601794137465,indoor,Euston,library,S174,1763.wav
26,0.00023880058436971064,141.89792884253677,11.401708860051855,0.04470198675496689,-13.223258972167969,2494.4550936774613,0.015133201144635677,0.806550920009613,3308.1303160951506,6285.698856581126,0.00798145824710265,outdoor,campus,square,S36,0059.wav
27,0.0003045716873837124,290.00314254748,24.346649312748717,0.10827067669172932,-14.933308601379395,1761.3795371250085,0.017232803627848625,0.7055055499076843,2647.3088769634983,4081.7562705592104,0.0037873002819548873,indoor,british,greatcourt,S93,0898.wav
28,0.00026355495534221657,92.13473314172774,2.741049450264104,0.1840228245363766,-9.543973922729492,3881.8507677041825,0.01616579107940197,0.63431715965271,4477.524599021743,9461.124244940263,0.00732421875,outdoor,westend,leicester,S153,0936.wav
29,0.0002441574411450984,291.75119633862937,0.0,0.00846262341325811,-9.33823013305664,3880.1348051742975,0.015486262738704681,0.6666007041931152,3129.4050634956284,6709.248005553597,0.05581281955218618,outdoor,campus,square,S64,0833.wav
30,0.00030253461519156276,170.58075508592782,24.32413949129339,0.06346749226006192,-15.31089973449707,2699.3995759988716,0.016828805208206177,0.5381768345832825,2697.8599292191484,5610.799405596943,0.02654859229876161,indoor,southbank,waterloo,S78,1983.wav
31,0.0002649261840661687,312.25117877489276,30.612067015821808,0.03392330383480826,-14.16557788848877,2680.768496069926,0.016000472009181976,0.54201740026474,2858.181660092706,5287.862321971792,0.029219815864675515,indoor,campus,ground,S93,0754.wav
32,0.0003833748144993379,276.17332804000023,57.57317148882619,0.061654135338345864,-14.17677116394043,2215.109374684402,0.019442906603217125,0.6434226632118225,2834.6964709932413,4749.512232730263,0.005543644266917293,indoor,british,greatcourt,S5,1077.wav
33,0.00013300331642143465,148.45309964392462,42.907295426116434,0.08620689655172414,-16.676708221435547,3380.8616741554865,0.011428351514041424,0.7031123638153076,4211.034967747885,8294.224293352123,0.008217242415450928,outdoor,campus,library,S162,0507.wav
34,0.0002727976318751314,184.45070701368064,8.061177209147905,0.018108651911468814,-12.859830856323242,2843.9515786522725,0.016439426690340042,0.8002892136573792,3392.553878440226,6414.20829665493,0.00400891678194165,indoor,campus,reception,S13,0429.wav
35,0.0002835841018802277,277.1737661383687,60.33431124980074,0.09768211920529801,-13.210841178894043,2800.983232691039,0.016629070043563843,0.560001015663147,3495.623589486933,5882.200854977235,0.005907879759933775,outdoor,southbank,book,S79,0241.wav
36,0.00036701027041729963,86.99228650949924,0.7537118660708302,0.003838771593090211,-13.003229141235352,3983.591152089025,0.018514858558773994,0.6182893514633179,3220.724894367449,7550.466819367803,0.052332316158829176,indoor,westend,market,S75,1284.wav
37,0.0003312230978024605,254.2700571928243,145.51247180994892,0.035114503816793895,-17.188737869262695,4781.727357869853,0.017213691025972366,0.6170305013656616,4322.217767844795,9768.808817390267,0.019356810591603053,outdoor,british,street,S137,2342.wav
38,0.00021784406452651512,138.6382513867755,18.922214011212652,0.07725321888412018,-14.302572250366211,3318.1883635163367,0.014654326252639294,0.7731596827507019,4799.324589958533,8026.401346231223,0.0029087312231759655,outdoor,british,square,S104,1980.wav
39,0.0003033227830515038,290.6500882138334,71.29811449868322,0.027127003699136867,-11.321199417114258,4640.151016246835,0.017329953610897064,0.6102855205535889,5389.656907213034,11178.015844154594,0.009056985010789149,outdoor,westend,piazza,S131,1746.wav
40,0.00017811088628059873,143.64739598435912,25.65856354274461,0.049891540130151846,-15.279520034790039,4306.474131255154,0.013107377104461193,0.7117665410041809,4970.247437098189,9814.002550501627,0.006827993661876356,indoor,westend,charing,S56,1559.wav
41,0.0005137283127351835,0.0,0.0,0.0,-11.798273086547852,4925.9790943343705,0.02229124866425991,0.5189834833145142,4255.026125125407,10064.881896972656,0.09051295689174108,indoor,campus,ground,S62,2162.wav
42,0.0003145482135686616,156.64744333919953,16.955257606997247,0.06850828729281767,-12.856717109680176,3586.0092324601383,0.01748492568731308,0.7747536301612854,4152.521457994798,8234.89171486533,0.00478515625,outdoor,southbank,book,S87,2439.wav
43,0.0002124399486734017,167.1311595994652,35.43584911624613,0.18770226537216828,-14.902130126953125,3998.6789625865545,0.014191173948347569,0.7251515984535217,4726.339642955063,8833.038389335557,0.01583911685881877,outdoor,british,forecourt,S187,0663.wav
44,0.0004903730074468048,0.0,0.0,0.0,-11.991281509399414,3353.536002815712,0.019408417865633965,0.684574544429779,3161.5723321351916,7145.5078125,0.014705927443092622,indoor,Euston,upper,S129,0207.wav
45,0.0002612581429378752,268.3687093873417,68.15203201922697,0.09882005899705015,-18.346263885498047,2185.7721669166126,0.015996096655726433,0.6787285804748535,2840.620929878818,5801.991366496129,0.005338685702433628,outdoor,westend,piazza,S17,0993.wav
46,0.00015215570525811727,100.11414656435053,12.003671122470356,0.029085872576177285,-15.075502395629883,1740.4241136300188,0.012252435088157654,0.7672117948532104,2819.640448273965,3941.321781401489,0.002964854570637119,outdoor,Euston,piazza,S15,0621.wav
47,0.0003490383700133461,307.43332862376457,16.609694988354253,0.026101141924959218,-11.808618545532227,4272.85317611246,0.018376793712377548,0.673831045627594,3482.5916852390997,8405.044988784666,0.023421569127243066,outdoor,westend,leicester,S11,0438.wav
48,0.0006803445432198473,430.45639969772674,15.874136261455234,0.07600596125186289,-11.582746505737305,4539.734001007747,0.021108757704496384,0.6330784559249878,3827.6007311811377,9056.23624662351,0.04548583620529061,outdoor,campus,square,S95,0618.wav
49,0.00021415063421201814,121.34243945922553,9.890684905683361,0.06811145510835913,-13.946331977844238,2704.760842072903,0.014175616204738617,0.7582554817199707,3913.378900715415,5669.4657175164475,0.00983289594620743,outdoor,british,square,S112,1665.wav
50,0.000249415886459504,143.51172515232983,17.356755665184824,0.0875,-15.07946491241455,1896.2740291523478,0.015568017959594727,0.7301871180534363,2508.266818438055,4531.763534545898,0.004201507568359375,indoor,Euston,library,S97,1429.wav
51,0.00034648780538783556,90.41359876280012,4.17502411937172,0.002902757619738752,-11.641427040100098,2984.7587443106972,0.018343575298786163,0.6222075819969177,2926.4121401760062,5718.206158154935,0.023623883118650216,indoor,westend,market,S34,2181.wav
52,0.00026204501774938896,90.3229007848167,5.776109422306302,0.0043859649122807015,-12.044992446899414,2694.726908429022,0.016033021733164787,0.6341321468353271,2835.191611958687,6125.314812911184,0.014281512701023392,indoor,westend,charing,S66,2003.wav
53,0.0002511610604560157,0.0,0.0,0.0,-13.640924453735352,3835.564693098524,0.01571565493941307,0.7444417476654053,4395.052439499414,9161.246213045988,0.008895180442116478,outdoor,southbank,skate,S150,0778.wav
54,0.0004994922496835888,414.42204545503085,8.889288704888298,0.05056179775280899,-10.879568099975586,3827.916934573668,0.020737582817673683,0.4964868724346161,3475.0218021883,6409.69663469979,0.06704060415203651,indoor,campus,reception,S60,1607.wav
55,0.00026031517207577475,96.59303447236614,5.580342977973257,0.006109979633401222,-12.818946838378906,3432.9729840568043,0.015885913744568825,0.6301047801971436,3938.968776422398,7473.6880051871185,0.01011368699083503,outdoor,british,forecourt,S68,0063.wav
56,0.00021069568428607773,144.1311037630145,7.384686355602209,0.039337474120082816,-12.982885360717773,5028.2062040104765,0.013911094516515732,0.7283945083618164,5436.282407741872,11747.00874660326,0.022250663172877848,outdoor,campus,square,S119,1667.wav
57,0.00024598816943247076,151.8470182080404,45.42608428636434,0.033112582781456956,-14.838624954223633,4405.09367193426,0.015441442839801311,0.6171254515647888,4696.561099817627,9545.697466111342,0.016696955194536425,outdoor,campus,library,S168,1016.wav
58,0.0003629545928724319,128.64155829142672,16.082430035656675,0.1548872180451128,-13.084752082824707,1973.9077761925778,0.018795212730765343,0.7648454904556274,2520.937403176288,4626.594880756579,0.012837758458646617,outdoor,campus,square,S167,1778.wav
59,0.0003222675033089873,0.0,0.0,0.0,-13.040365219116211,3952.479492451213,0.01735604740679264,0.6550920009613037,3872.159022456163,8171.050944442142,0.01973588776525199,outdoor,westend,piazza,S16,2155.wav
60,0.00028663224754601867,101.7555025202664,5.593959667396829,0.04878048780487805,-17.10855484008789,1408.322191464257,0.01684615947306156,0.8698809742927551,2890.5180892445637,2983.989883050686,0.001678466796875,outdoor,campus,square,S155,0548.wav
61,0.0002426160511623068,0.0,0.0,0.0,-11.317870140075684,6472.054606135383,0.015492980368435383,0.6425114274024963,5273.575138611234,13420.743441195102,0.05337969805743243,outdoor,westend,trafalgar,S153,1645.wav
62,0.00023109744954766552,124.55287187893411,17.83267311632583,0.06306306306306306,-13.947874069213867,2553.736039178523,0.015001166611909866,0.6958701014518738,3106.1060156284093,5653.43578441723,0.006487688860735735,outdoor,campus,library,S48,0047.wav
63,0.0004103350471932359,98.4915530675933,0.0,0.0011668611435239206,-15.287284851074219,3739.8618232296258,0.019947906956076622,0.6052844524383545,3867.0009465810845,7818.110562372374,0.022500250692823805,indoor,westend,charing,S181,2038.wav
64,0.00030695294700198826,0.0,0.0,0.0,-11.897642135620117,4165.163992688442,0.01736009679734707,0.6074584722518921,4185.935476159339,8469.880794808885,0.02164659736570248,indoor,campus,ground,S102,1580.wav
65,0.0003489660138411401,242.23903685183035,57.19314027576969,0.0469208211143695,-13.493837356567383,4293.222014735484,0.018490375950932503,0.5909374356269836,4957.737880202179,9739.85928622159,0.014400717100439882,indoor,kensington,hintze,S19,1445.wav
66,0.00019799984068688556,97.98493772458757,9.776984016881906,0.06140350877192982,-15.597065925598145,2378.8221451179834,0.013818984851241112,0.8418299555778503,3936.8593678509746,5297.6087068256575,0.010241056743421052,outdoor,Euston,gardens,S140,0428.wav
67,0.0003369176591432623,0.0,0.0,0.0,-12.889001846313477,4856.363044151575,0.01812594383955002,0.6730672121047974,4153.5574170444215,10126.130969929245,0.023425216194968554,indoor,westend,charing,S31,1492.wav
68,0.0005333254226867458,0.0,0.0,0.0,-9.413692474365234,8227.566375013226,0.02270185574889183,0.7615262866020203,5487.341863427138,15169.623804804105,0.2574942669465174,outdoor,campus,canal,S163,0550.wav
69,0.0003891660406042282,0.0,0.0,0.0,-14.64714527130127,5221.025379654947,0.018713736906647682,0.6636141538619995,3605.6048619986573,9077.23388671875,0.08864546795280612,outdoor,campus,canal,S9,0749.wav
70,0.0003903182062414986,0.0,0.0,0.0,-9.601324081420898,6776.476588245614,0.019694678485393524,0.5490715503692627,4761.053580133084,11521.832315811258,0.18166164372930463,outdoor,westend,trafalgar,S173,0281.wav
71,0.00029779824638484655,218.29258172343046,26.903055775676936,0.06751054852320675,-10.783434867858887,5062.231774487812,0.016894934698939323,0.6772249937057495,4818.3034447417,10735.21033178402,0.0170568796149789,outdoor,british,square,S68,0339.wav
72,0.00016858943011689002,230.6209924463828,18.173491739368643,0.014223194748358862,-14.66759967803955,5553.987783553617,0.012762860395014286,0.6041508316993713,5597.314921484768,12484.757985588758,0.027525920575765864,indoor,campus,curve,S74,0631.wav
73,0.000177975013625149,208.54374573366314,6.285388109650182,0.03423848878394333,-13.97399616241455,3901.9470863484476,0.013221251778304577,0.7445932626724243,4525.430473726222,8754.454658445247,0.012660723509445101,indoor,campus,reception,S131,1894.wav
74,0.00031529484278741216,86.23857464342841,0.0,0.003278688524590164,-12.250859260559082,2730.9117967514094,0.017555328086018562,0.5640918016433716,3128.3024329081136,5792.008036629099,0.018737993084016392,indoor,westend,market,S113,1895.wav
75,0.00037768840108769625,133.1399006927493,12.940948728379455,0.026622296173044926,-13.353368759155273,3109.328743201178,0.01931615360081196,0.6551762223243713,4223.352048682895,6696.969487702787,0.005153357685108153,indoor,kensington,hintze,S83,0121.wav
76,0.0003502985225250483,245.13734320332674,23.64767919550106,0.08763693270735524,-15.914398193359375,2813.292320558222,0.018493425101041794,0.523067057132721,3051.578864756559,5814.840999119719,0.02857706132629108,indoor,southbank,royal,S28,1933.wav
77,0.00021717236578982444,120.22250704536266,4.308004842072508,0.03924418604651163,-16.90060806274414,2731.801369946717,0.014373654499650002,0.8195447325706482,3369.194805100544,6247.946521847747,0.008087158203125,outdoor,campus,canal,S117,2225.wav
78,0.00036860686253807867,143.86841646827241,17.30258733351951,0.08160442600276625,-16.40706443786621,3875.199021517898,0.015514209866523743,0.8234521150588989,4248.73855361258,9159.474074494294,0.014320890603388658,outdoor,westend,piazza,S193,2097.wav
79,0.0002445459337309245,250.41383584831496,26.71047743507024,0.06291390728476821,-16.120967864990234,3123.9417316141094,0.015500281937420368,0.6341822147369385,3955.101571458517,6753.939071554222,0.003955563172599338,indoor,westend,charing,S79,0601.wav
80,0.000341839172031285,105.35799716622857,2.7890910482406155,0.03253182461103253,-18.983211517333984,4273.815646442677,0.017375370487570763,0.8620584607124329,5049.243222479756,11243.895517481436,0.0085563174062942,indoor,Euston,ritblat,S114,0412.wav
81,0.00022141244817851753,308.62524021598034,96.70191667531472,0.10569105691056911,-20.61811065673828,2502.3236567780777,0.014425823464989662,0.5526292324066162,2662.0259810204834,5084.899604611281,0.02228494452913279,outdoor,westend,piazza,S88,1262.wav
82,0.00029567890048161176,153.99087731000506,5.857107091868532,0.029239766081871343,-12.420413970947266,3005.006097294012,0.016253286972641945,0.6318482160568237,2882.1958656559304,6051.302297491777,0.03354720623172515,outdoor,southbank,skate,S85,1336.wav
83,0.0003840458648081874,305.2887415615082,2.568572867100184,0.01673101673101673,-11.327939987182617,5055.977922899184,0.019082874059677124,0.5586434006690979,4643.74025027934,10617.365656672297,0.04331186655405406,indoor,campus,curve,S192,1536.wav
84,0.00028006584621787504,276.99765046092045,24.14334108130356,0.12071778140293637,-13.821165084838867,2927.2846485926125,0.01660384051501751,0.6410742402076721,3573.5300923874997,7150.955454093597,0.005971687652936378,indoor,Euston,library,S103,2108.wav
85,0.0005451016202566238,229.67488152356347,7.103816090931487,0.026615969581749048,-11.064518928527832,4631.947169149282,0.02073442004621029,0.5505948066711426,3467.5332258819926,7891.9189453125,0.07323197629515209,outdoor,westend,leicester,S75,0830.wav
86,0.00030815727786935506,112.77405957692518,6.271933229325259,0.03074866310160428,-12.553715705871582,2856.7975576887716,0.017478827387094498,0.6005839705467224,3564.9899711482685,6720.719966786431,0.007606220755347594,indoor,westend,market,S71,0573.wav
87,0.00029516166554488716,432.8010459372291,19.202706379114414,0.04507042253521127,-13.000033378601074,5387.032094340596,0.014105459675192833,0.6459668874740601,5843.562224858646,11904.828482614437,0.031799488336267605,outdoor,Euston,piazza,S47,1928.wav
88,0.0003111141120243234,112.55984248588251,9.2180319923866,0.08920863309352518,-13.025810241699219,2289.26101040167,0.017453422769904137,0.44537845253944397,2714.526886319359,4699.195565422662,0.024272144784172663,indoor,westend,market,S28,0658.wav
89,0.0003933171787548989,254.06170544538682,6.317341294282869,0.018121911037891267,-10.46728229522705,7163.205315431372,0.01961531862616539,0.5707197785377502,6017.815305046936,15164.944543477142,0.06874790851523888,outdoor,southbank,food,S156,0218.wav
90,0.0002760802260907274,114.77366925530652,2.1920161375617413,0.031029619181946404,-12.12972354888916,4540.589140085672,0.014364847913384438,0.6700791716575623,4428.925907216035,10154.408649396157,0.018967901533850494,outdoor,campus,square,S114,2267.wav
91,0.0003124795633012487,117.40717908373972,8.801171717162335,0.04403409090909091,-16.24265480041504,3410.5465194747226,0.017599644139409065,0.6460847854614258,3919.164655736278,7697.202509099787,0.004227378151633523,indoor,british,room12,S155,0893.wav
92,0.0002502221516472457,102.55552655365831,0.0,0.001430615164520744,-14.113154411315918,2759.621853241863,0.015749337151646614,0.7243459820747375,3442.2232660186783,6670.733721164163,0.0033180771638054362,outdoor,campus,canal,S19,2196.wav
93,0.0002446475429963979,234.08543080890044,7.460146379900534,0.07605177993527508,-13.675603866577148,3455.2789010552938,0.015492153353989124,0.6056038737297058,3424.100943185656,7050.695445236651,0.02204929586367314,indoor,campus,curve,S111,0620.wav
94,0.0004209183927750754,0.0,0.0,0.0,-11.802831649780273,4956.376067141146,0.01978272944688797,0.5670711994171143,3937.0901585639285,9999.010059931506,0.08914365724885845,indoor,campus,ground,S6,1121.wav
95,0.0002787038535254508,369.7128629991274,0.0,0.05705229793977813,-14.303703308105469,2781.7817904136587,0.01654161885380745,0.7681294679641724,3745.039245348648,5990.803288431061,0.013310500445721078,outdoor,westend,piazza,S100,1512.wav
96,0.00044274140956627095,322.75919997510925,5.4892445419499065,0.02152317880794702,-12.45592975616455,3388.6680698710375,0.020832505077123642,0.5413140654563904,3492.9761142515863,6822.995055748137,0.039190229201158944,indoor,kensington,dinosaur,S132,1042.wav
97,0.0003746847436024946,131.17620259169797,14.302356153730132,0.02573340195573855,-13.329107284545898,3059.435736167343,0.017930271103978157,0.7778815627098083,3109.8729406171174,6450.418946820317,0.04307379455095214,outdoor,british,street,S3,0935.wav
98,0.00021518592533376592,185.2155068236138,13.453759009587683,0.025869037995149554,-15.385726928710938,2648.9471044796946,0.014611750841140747,0.7198354601860046,3260.4819574520743,6266.806190632579,0.001968519477566694,indoor,westend,charing,S13,1505.wav
99,0.00033435780719317143,283.45145222412737,31.03638090926591,0.03758169934640523,-12.876565933227539,4450.046780455637,0.017901234328746796,0.537908673286438,4521.57600134311,9903.936408547794,0.02108465456495098,indoor,kensington,dinosaur,S143,0851.wav
100,0.00050345421142188,0.0,0.0,0.0,-14.009920120239258,4734.596083859228,0.01933714561164379,0.5924785733222961,3897.771002585399,8282.568815712617,0.02553132909852025,outdoor,campus,library,S75,2213.wav
101,0.0005726998317326832,0.0,0.0,0.0,-12.953274726867676,4791.8376994278415,0.022330475971102715,0.5520420074462891,3471.209143046399,8539.107595553822,0.06742089996099844,outdoor,Euston,gardens,S129,1256.wav
102,0.0002745602101497568,173.0590760560534,51.96498793898488,0.23058542413381122,-12.013601303100586,3020.928101962892,0.016480356454849243,0.5786216259002686,3825.471202171303,7219.411542338709,0.015812845355436082,outdoor,westend,leicester,S27,1613.wav
103,0.0004150064841742636,215.15408968903165,9.108270088483966,0.024096385542168676,-15.195480346679688,3960.386721959499,0.01898365654051304,0.636949896812439,3476.9001441003848,7198.543318782944,0.03556731810052711,indoor,westend,charing,S122,2072.wav
104,0.0005224685746282188,0.0,0.0,0.0,-12.447793006896973,4711.095303086639,0.020734457299113274,0.6302977800369263,3544.633722363659,7892.58076040105,0.12375404094827586,outdoor,british,street,S108,0604.wav
105,0.00031845920038233095,108.6537955061857,0.0,0.0031007751937984496,-9.467418670654297,3955.9866189627705,0.017710888758301735,0.6494863033294678,3795.2417086923183,8703.887627180233,0.05212345566860465,outdoor,westend,leicester,S42,1127.wav
106,0.00024131410093475796,129.51976005749952,6.823539253021548,0.01917255297679112,-12.281739234924316,4605.393705162634,0.015404869802296162,0.5366913676261902,4797.457881491106,9759.951477358729,0.06538337222502523,indoor,kensington,dinosaur,S56,1544.wav
107,0.000420371875647377,325.47759877710706,19.804640720106615,0.029619181946403384,-9.990618705749512,5243.69966978618,0.019745241850614548,0.6590602993965149,4342.997273803127,10246.008283563999,0.05187006897919605,outdoor,Euston,gardens,S62,1488.wav
108,0.00020139901492339843,244.68518503651944,29.681571196306507,0.02848575712143928,-15.087364196777344,1952.6553313766224,0.014138269238173962,0.8445916175842285,3531.843059191352,4901.111992831709,0.00036309970014992504,outdoor,campus,library,S19,1823.wav
109,0.0001936445304615949,228.1044262280924,63.215848290733064,0.05413533834586466,-12.61093807220459,3407.6860950879486,0.013332895934581757,0.6207141280174255,3563.878569357562,6655.573087993421,0.014298930921052631,outdoor,southbank,bridge,S85,1242.wav
110,0.00015499046762027682,221.10927133198953,5.888797636669193,0.08869565217391304,-13.460003852844238,3277.3808458273306,0.012286988086998463,0.6950257420539856,3794.678465313837,7380.645805027174,0.012114470108695652,indoor,campus,reception,S173,2423.wav
111,0.00024864042431534366,0.0,0.0,0.0,-11.782964706420898,5197.647616386393,0.015674378722906113,0.6220288276672363,5252.928397622685,11702.736594460228,0.039354834618506494,indoor,westend,charing,S131,2060.wav
112,0.00024536505551288535,146.05617322775393,4.121324198840039,0.022653721682847898,-12.35365104675293,1576.906996372353,0.015382766723632812,0.7574155926704407,2339.3295672213776,3586.7068985133496,0.006248893861245955,outdoor,southbank,bridge,S159,0799.wav
113,0.00022444651431542431,224.3272167971714,25.680642045843616,0.0446927374301676,-15.313176155090332,2078.613659671377,0.014932231046259403,0.8431426286697388,3955.9222479184286,5357.725591393157,0.0010065686103351956,outdoor,campus,canal,S131,1010.wav
114,0.0003040976179582396,247.20368156481553,26.257262711157527,0.735202492211838,-15.371006965637207,2368.5107197952893,0.01729431189596653,0.434601366519928,2857.3554347624204,5201.476024021612,0.016251703660436136,indoor,westend,market,S16,2105.wav
115,0.0002928709032062437,0.0,0.0,0.0,-16.719900131225586,3527.7472550213092,0.017041509971022606,0.8853026628494263,5042.696037054428,8360.404146634615,0.0001634193657219973,indoor,campus,reception,S38,1093.wav
116,0.00028706632176017015,304.64798224694584,81.49878830760454,0.024691358024691357,-12.33455753326416,3671.5409962101935,0.016766689717769623,0.6341036558151245,3907.9229654562514,8397.18492296007,0.018688814139660493,outdoor,campus,library,S28,1689.wav
117,0.0003209587881657936,164.33289269483438,13.589632059087972,0.06017191977077364,-15.857625961303711,2573.779067174175,0.017599543556571007,0.6881946325302124,2797.399436998718,5945.601201535637,0.010125190275787966,indoor,campus,curve,S177,1781.wav
118,0.0005241426779489694,148.93015643236035,9.89325740397101,0.03697183098591549,-13.502716064453125,6005.017336234964,0.01883798837661743,0.7996070384979248,5295.291890691429,12598.099055760344,0.019464197293133804,outdoor,campus,canal,S92,0089.wav
119,0.0002323546276230723,159.85920955486188,7.096686522718255,0.029556650246305417,-12.068704605102539,3055.689255756181,0.01501062884926796,0.7852715253829956,3296.1548813377067,7009.747103987069,0.007985683497536946,outdoor,campus,square,S148,0966.wav
120,0.0002487111239328535,102.55552655365831,0.0,0.0015527950310559005,-13.859582901000977,4330.003303418298,0.015624395571649075,0.5244462490081787,4701.8602116904885,9550.309952445652,0.02492963897515528,indoor,campus,ground,S21,2410.wav
