id,0,1,2,3,label
0,0.025885292040750407,249.6227392079797,7.270292091520289,0.018893387314439947,False
1,0.010622445079406575,154.68136536063741,41.5064714666257,0.08758169934640522,False
2,0.03328301496263338,0.0,0.0,0.0,True
3,0.026341145463877242,86.94551353758266,2.2784202085522853,0.016928657799274487,False
4,0.015325242139538743,208.83105348457812,54.35124430874167,0.30782029950083195,True
5,0.020343541881308148,110.26269976026472,42.359396254511914,0.2061711079943899,False
6,0.015293689549131531,117.15741466346793,12.122085414667723,0.06918238993710692,True
7,0.004582467786692307,216.75240735543244,30.09150543888202,0.16792738275340394,False
8,0.01029321886925247,233.33106601430205,30.924514238073815,0.08561643835616438,False
9,0.0062998309842140455,116.5483192113842,4.680163410582519,0.04390243902439024,True
10,0.004003450649718696,123.47496016593645,11.308426406557997,0.1804635761589404,False
11,0.017885234155272035,0.0,0.0,0.0,True
12,0.01046117071339162,158.54020149671044,11.30159643045433,0.07009345794392523,True
13,0.014598000854969291,216.58629857830263,23.651765853989897,0.07871720116618076,True
14,0.020170873817178067,134.45047331056924,16.21086271904291,0.06688417618270799,False
15,0.0384587254822164,0.0,0.0,0.0,True
16,0.013106796210821224,110.4810424273662,13.105436914594927,0.07571801566579635,False
17,0.012362073411943494,0.0,0.0,0.0,False
18,0.009234348008990095,144.9185269795268,24.218215671433253,0.08394160583941605,True
19,0.02768804632067881,124.91638512236766,14.041667685274765,0.10179640718562874,True
20,0.027816929768041235,125.94404805134752,10.208894589106617,0.0851063829787234,True
21,0.008002601543204861,201.86412471375658,14.466857844027572,0.08862629246676514,True
22,0.010351628086545127,0.0,0.0,0.0,False
23,0.006476847428195163,233.07584151378035,31.54439188157429,0.0653950953678474,False
24,0.006377996496527994,307.0685246770363,76.04620922889471,0.08264462809917356,False
25,0.009599870219634989,0.0,0.0,0.0,True
26,0.006906628594435873,102.3957254277808,25.153839918401395,0.19205298013245034,False
27,0.011633156348020725,284.75192635696925,26.57164624674713,0.11879699248120301,True
28,0.04518969815017028,89.60975614698548,3.5035622263508004,0.4607703281027104,False
29,0.031548427771605395,95.69985304263051,4.486780609038089,0.06629055007052186,False
30,0.021727532419217686,194.36565136031732,31.093207939001626,0.38699690402476783,True
31,0.01393795097785514,0.0,0.0,0.0,True
32,0.009249686384227275,272.1565994968927,30.77717814568699,0.0962406015037594,True
33,0.003037114436548429,129.80852533997745,12.663717087803885,0.10212201591511937,False
34,0.010602968053969932,93.24999696341808,3.089712825353861,0.01609657947686117,True
35,0.010374351675034612,255.91814499244006,34.5971085787141,0.08443708609271523,False
36,0.015367629637568327,240.51835164069314,41.28626694407404,0.08445297504798464,True
37,0.0036831395155718536,133.03672913143194,24.520958210856435,0.11145038167938931,False
38,0.006625966227595127,133.68069121428604,22.61026429275584,0.09298998569384835,False
39,0.011471502469766689,252.47113228308515,11.657042985413396,0.02219482120838471,False
40,0.0026963036860303126,142.70828718438315,23.06650436328781,0.07483731019522777,True
41,0.027165400581974242,0.0,0.0,0.0,True
42,0.004750670760615755,154.57363289824488,17.525328964418588,0.07403314917127071,False
43,0.006265939399280749,156.47816380117962,35.608649037609645,0.28640776699029125,False
44,0.012506121288727488,158.04816470334416,5.298900605794073,0.07849293563579278,True
45,0.0036814662704940616,240.61422146793265,41.50080286834714,0.11799410029498525,False
46,0.006214486714534661,107.92454467620757,13.359175522910068,0.055401662049861494,False
47,0.01221981949058925,173.33242747446263,16.739059643856216,0.03262642740619902,False
48,0.010523049437936813,118.6573742216388,7.119136686255073,0.07153502235469449,False
49,0.005273282121008125,128.95085970861078,16.30304294118571,0.09752321981424149,False
50,0.006783005084253868,144.16855729648825,16.5334484891182,0.0984375,True
51,0.016857452200738452,0.0,0.0,0.0,True
52,0.019058008170601364,0.0,0.0,0.0,True
53,0.005753501245586974,143.1939496441836,6.26818269567858,0.052556818181818184,False
54,0.031402774045958176,167.42432179065426,99.2439059167449,0.12640449438202248,True
55,0.014531276806226876,216.74903951410684,17.786998336904393,0.07128309572301425,False
56,0.009836479056240105,151.60762638283563,11.885513981955114,0.17805383022774326,False
57,0.006987542067171614,172.05232620661786,31.440364051043105,0.1291390728476821,False
58,0.011986707208553547,128.2034291329842,15.95200434517221,0.16691729323308271,False
59,0.01389308617792355,266.53613721390656,47.2604578678387,0.054376657824933686,False
60,0.002770710669766702,103.19602307723794,7.974229810585968,0.08689024390243902,False
61,0.015899373746515486,117.4839200264984,10.384561645838318,0.10405405405405406,False
62,0.012928418945332552,127.1274558807969,16.37684230063536,0.0915915915915916,False
63,0.006966129793215072,120.25350931626319,13.27142907734514,0.047841306884480746,True
64,0.01728441369128373,134.7375052997422,12.272269789320942,0.07603305785123966,True
65,0.011785499169906058,244.61747061246288,31.440826551880683,0.06451612903225806,True
66,0.0028543439102206667,101.48814007496304,17.281378689857117,0.0935672514619883,False
67,0.007926041644570428,109.92995769583626,14.093665384200753,0.08930817610062892,True
68,0.018419776671829445,0.0,0.0,0.0,False
69,0.00731951491677257,172.920444676562,38.486574369134026,0.0625,False
70,0.03418510510778253,88.74472948725392,1.4135261944793134,0.026490066225165563,False
71,0.022329545454545456,181.73162723415038,57.64155160614359,0.12025316455696203,False
72,0.00464246355971634,228.6127621713072,23.8683744058068,0.05908096280087528,True
73,0.005486077838381453,209.42976242014504,26.72861699933629,0.0590318772136954,True
74,0.028916196782679645,205.53651092869165,15.762194153237486,0.08524590163934426,True
75,0.009702604364916698,128.7871484939517,9.165998114510398,0.1048252911813644,True
76,0.024256887461040422,258.2233237543693,44.691082683745314,0.06259780907668232,True
77,0.00674956927998852,134.07816952706497,20.276056681342315,0.07848837209302326,False
78,0.004027618901187064,156.76297317943485,20.326020399775828,0.08852005532503458,False
79,0.009629485886648406,232.19826351407556,35.28704989658543,0.11754966887417219,True
80,0.0036539905729294853,147.89683972162572,39.24621295726208,0.173974540311174,True
81,0.0052239057898337,289.44857445350414,68.43992697107124,0.2032520325203252,False
82,0.011451862687114098,158.05125921386826,11.167582642098726,0.05116959064327485,False
83,0.015324379801055643,235.91090764013003,54.69063109359483,0.09523809523809523,True
84,0.016156414309892966,278.70866013651573,17.805366136160682,0.12561174551386622,True
85,0.018073051347417383,238.54780426576886,20.2805637893488,0.06463878326996197,False
86,0.013876439112511364,111.11761871835546,7.362385897572652,0.034759358288770054,True
87,0.006108072803795365,107.84374463973916,10.299610424669169,0.0647887323943662,False
88,0.03482216268434586,116.84788819332924,18.270942330497615,0.36115107913669064,True
89,0.019652227253502016,255.71142894233466,9.232180602882568,0.026359143327841845,False
90,0.007853847638437716,116.87102892841372,10.597539175998923,0.0846262341325811,False
91,0.007687794125835768,163.60589852323412,48.818647783295475,0.13920454545454544,True
92,0.00902477478481117,231.17633167401024,13.986809710212894,0.0715307582260372,False
93,0.01616390269060902,238.64089036828537,15.314886045338824,0.12135922330097088,True
94,0.0221877419596174,0.0,0.0,0.0,True
95,0.022041377617332224,0.0,0.0,0.0,False
96,0.018381000258073987,115.8651080333146,5.073509556814593,0.0380794701986755,True
97,0.010157243791825673,126.14279238825975,20.168689448148292,0.07102418939783839,False
98,0.006024205173322233,195.13364841892027,22.87021007363694,0.04284559417946645,True
99,0.011464037823169173,263.21089384294004,2.973169968097457,0.0196078431372549,True
100,0.009282950412757385,204.39470998474656,34.917571132419575,0.10903426791277258,False
101,0.006876129060355101,139.41955904307463,7.022004316868818,0.08268330733229329,False
102,0.05156846413041701,148.90768891749275,39.81144036971013,0.44683393070489846,False
103,0.008480907666773419,197.56750910086902,22.70637763399763,0.10692771084337349,True
104,0.01834707205314296,238.55201528217023,32.68662862530491,0.08395802098950525,False
105,0.05289985312306741,0.0,0.0,0.0,False
106,0.011171185639110718,142.96178962591588,18.88835870558165,0.04843592330978809,True
